,id,seed,budget,train_loss,valid_loss,cost,time_s,status,start_time,end_time,config_batch_size,config_learning_rate,config_d_model,config_alpha_d_ff,config_d_core,config_e_layers,config_dropout,config_lradj
374,313,123,3,0.562164306640625,0.5294014985282242,0.5535903717289915,3.6418724060058594,StatusType.SUCCESS,1724984178.6323047,1724984182.275107,64,0.0002978403325,512,4,32,2,0.0010516213274,type1
375,313,123,8,0.562164306640625,0.5294014985282242,0.5294014985282242,5.521484613418579,StatusType.SUCCESS,1724984182.2860672,1724984187.808392,64,0.0002978403325,512,4,32,2,0.0010516213274,type1
376,314,123,8,0.621294379234314,0.5267479534725081,0.5267479534725081,8.201046228408813,StatusType.SUCCESS,1724984187.8258379,1724984196.0277305,64,0.0002978986341,512,4,32,2,0.0010507853614,type1
377,315,123,8,0.7503184080123901,0.5336824150093172,0.5336824150093172,8.191919088363647,StatusType.SUCCESS,1724984196.0389626,1724984204.2317772,64,0.0002976686668,512,4,32,2,0.0010514701529,type1
378,316,123,3,1.0556559562683103,0.6440069819975098,0.6440069819975098,3.788684129714966,StatusType.SUCCESS,1724984204.252695,1724984208.042151,64,0.000105263012,32,4,64,4,0.0037214799094,cosine
379,317,123,3,0.659344494342804,0.6013877991998929,0.6013877991998929,2.8278088569641113,StatusType.SUCCESS,1724984208.0530307,1724984210.8817282,64,0.0005105414965,128,2,256,1,0.0083132513184,type1
380,318,123,3,0.7992564290761948,0.6406841369648324,0.6406841369648324,6.7264697551727295,StatusType.SUCCESS,1724984210.8928258,1724984217.6202016,16,5.63360614e-05,32,1,64,2,0.0027225049879,cosine
381,317,123,8,0.659344494342804,0.6013877991998929,0.6013877991998929,4.043811082839966,StatusType.SUCCESS,1724984217.631735,1724984221.6764052,64,0.0005105414965,128,2,256,1,0.0083132513184,type1
382,319,123,8,0.7475879192352295,0.5282325210366079,0.5282325210366079,8.31272554397583,StatusType.SUCCESS,1724984222.011452,1724984230.3248894,64,0.0003002044737,512,4,32,2,0.0010529217557,type1
383,320,123,8,0.6687862277030945,0.5319858917700147,0.5319858917700147,7.137710094451904,StatusType.SUCCESS,1724984230.3357904,1724984237.474427,64,0.0002978403325,512,1,32,2,0.0010516213274,cosine
384,321,123,3,0.7261232137680054,0.532948301876656,0.5537960804043849,3.2604472637176514,StatusType.SUCCESS,1724984237.4965844,1724984240.7578905,64,0.0002978985107,512,1,32,2,0.0010442663497,cosine
385,322,123,3,1.0215845108032229,0.6466439422332043,0.6466439422332043,2.8033266067504883,StatusType.SUCCESS,1724984240.769047,1724984243.5732307,64,7.51775533e-05,64,2,64,1,0.0070937849963,cosine
386,323,123,3,0.8293523788452148,0.5551412156586953,0.5551412156586953,3.223884105682373,StatusType.SUCCESS,1724984243.5840929,1724984246.808864,64,0.0002978326994,512,1,32,2,0.0010534174388,cosine
387,321,123,8,0.7261232137680054,0.532948301876656,0.532948301876656,4.79714822769165,StatusType.SUCCESS,1724984246.8202076,1724984251.6182516,64,0.0002978985107,512,1,32,2,0.0010442663497,cosine
388,324,123,8,1.0187513828277588,0.5963256763452074,0.5963256763452074,6.162957191467285,StatusType.SUCCESS,1724984251.6363292,1724984257.8001182,64,0.0003015312038,512,4,32,1,0.0010517213764,cosine
389,325,123,8,0.8783499002456665,0.5287639088842506,0.5287639088842506,7.157866954803467,StatusType.SUCCESS,1724984257.8112173,1724984264.969928,64,0.0003083717211,512,1,32,2,0.0010528117455,cosine
390,326,123,3,0.6262742280960083,0.5820718876248651,0.5820718876248651,5.200404167175293,StatusType.SUCCESS,1724984265.2472537,1724984270.448408,64,0.0003289216013,512,3,32,4,0.0010506642658,cosine
391,327,123,3,0.8831647038459778,0.5869303491382012,0.5869303491382012,6.593300819396973,StatusType.SUCCESS,1724984270.4596012,1724984277.0538282,16,0.0029971854148,64,1,512,2,0.0078803887102,type1
392,328,123,3,0.9629592299461364,0.5335090342135078,0.5335090342135078,3.7225639820098877,StatusType.SUCCESS,1724984277.0649755,1724984280.788436,64,0.0002978624409,512,4,64,2,0.0010485522523,cosine
393,328,123,8,0.9629592299461364,0.5335090342135078,0.5335090342135078,5.507924795150757,StatusType.SUCCESS,1724984280.8000956,1724984286.3088603,64,0.0002978624409,512,4,64,2,0.0010485522523,cosine
394,329,123,8,0.5556187629699707,0.5246108722377849,0.5246108722377849,8.163402318954468,StatusType.SUCCESS,1724984286.3273602,1724984294.491632,64,0.000297833515,512,4,32,2,0.0010498914303,cosine
395,330,123,8,0.5629661083221436,0.5210092379394806,0.5210092379394806,8.262115001678467,StatusType.SUCCESS,1724984294.5032642,1724984302.766268,64,0.0002978326994,512,4,32,2,0.0010494772707,cosine
396,331,123,3,0.9114720821380616,0.5561923758126365,0.5561923758126365,4.668800115585327,StatusType.SUCCESS,1724984302.7888222,1724984307.45843,64,0.0002978985107,512,4,64,3,0.0010486079146,cosine
397,332,123,3,0.5653887391090393,0.5406970956269264,0.5486755802751636,4.637459993362427,StatusType.SUCCESS,1724984307.4696476,1724984312.1080227,64,0.0003028021701,512,4,32,3,0.001049527453,cosine
398,333,123,3,0.8915839195251465,0.5632879822853262,0.5632879822853262,4.667941093444824,StatusType.SUCCESS,1724984312.1190286,1724984316.787815,64,0.0003108186652,512,4,64,3,0.0010502396256,cosine
399,332,123,8,0.5653887391090393,0.5406970956269264,0.5406970956269264,7.205158948898315,StatusType.SUCCESS,1724984316.799112,1724984324.005068,64,0.0003028021701,512,4,32,3,0.001049527453,cosine
400,334,123,8,0.624591514468193,0.6019742369706959,0.6019742369706959,21.031314849853516,StatusType.SUCCESS,1724984324.0257125,1724984345.0579972,16,0.000152294015,64,3,256,3,0.0101053328956,type1
401,335,123,8,0.745064377784729,0.5279679002032573,0.5279679002032573,8.31159234046936,StatusType.SUCCESS,1724984345.0697021,1724984353.3821774,64,0.0002979767218,512,4,32,2,0.0018391244049,type1
402,336,123,3,0.8596005307303535,0.6103660609092165,0.6103660609092165,14.337751388549805,StatusType.SUCCESS,1724984353.709443,1724984368.0478916,8,0.0012225670436,32,3,128,3,0.0020063969917,type1
403,337,123,3,0.8268212080001831,0.5275250450431721,0.5409014134261411,3.8447251319885254,StatusType.SUCCESS,1724984368.0601192,1724984371.9056864,64,0.000297833515,512,4,32,2,0.0010504832106,cosine
404,338,123,3,,0.5537687909376947,0.5537687909376947,2.79746675491333,StatusType.SUCCESS,1724984371.917056,1724984374.7154136,128,0.0003253069217,256,3,128,3,0.0012228413212,cosine
405,337,123,8,0.8268212080001831,0.5275250450431721,0.5275250450431721,5.4810791015625,StatusType.SUCCESS,1724984374.7272186,1724984380.209165,64,0.000297833515,512,4,32,2,0.0010504832106,cosine
406,339,123,8,0.5592461228370667,0.522941220336245,0.522941220336245,8.198633193969727,StatusType.SUCCESS,1724984380.2302272,1724984388.4296787,64,0.0002978326994,512,4,32,2,0.0010489148705,cosine
407,340,123,8,0.9105101674795152,0.6051892029610236,0.6051892029610236,16.66147804260254,StatusType.SUCCESS,1724984388.4411194,1724984405.1034117,16,0.0019301088022,32,3,128,2,0.0017159356462,type1
408,341,123,3,0.8515464067459106,0.5493960397655023,0.5493960397655023,3.721050262451172,StatusType.SUCCESS,1724984405.1259844,1724984408.847858,64,0.000250178092,512,4,32,2,0.0010494772707,cosine
409,342,123,3,0.8315200209617615,0.5260085125093049,0.5447023131129147,3.6603119373321533,StatusType.SUCCESS,1724984408.8593981,1724984412.520537,64,0.0002557496037,512,4,32,2,0.0010473680636,cosine
410,343,123,3,0.922549307346344,0.5638859125542894,0.5638859125542894,3.6826534271240234,StatusType.SUCCESS,1724984412.5319808,1724984416.215482,64,0.0002472878907,512,4,32,2,0.0013724012848,cosine
411,342,123,8,0.8315200209617615,0.5260085125093049,0.5260085125093049,5.446671962738037,StatusType.SUCCESS,1724984416.2274196,1724984421.6749747,64,0.0002557496037,512,4,32,2,0.0010473680636,cosine
412,344,123,8,,0.5350086688719542,0.5350086688719542,6.97548508644104,StatusType.SUCCESS,1724984421.941668,1724984428.9178822,128,0.0002978326994,512,4,32,2,0.001049483612,cosine
413,345,123,8,0.8511852622032166,0.6117781612785919,0.6117781612785919,7.006939649581909,StatusType.SUCCESS,1724984428.9297624,1724984435.937592,64,0.0015763529433,256,3,512,2,0.0011239943661,type1
414,346,123,3,,0.5344933046063357,0.5602911412853822,3.1556477546691895,StatusType.SUCCESS,1724984435.960641,1724984439.117108,128,0.0002978326994,512,4,32,2,0.0010494772707,cosine
415,347,123,3,,0.5609865311614235,0.5609865311614235,2.746331214904785,StatusType.SUCCESS,1724984439.1289196,1724984441.8760808,128,0.0002975184157,512,1,32,2,0.0010494070746,cosine
416,348,123,3,0.9541700780391692,0.6035065052686935,0.6035065052686935,4.358442306518555,StatusType.SUCCESS,1724984441.887649,1724984446.246969,32,0.0002059893081,64,4,32,2,0.0012955190993,type1
417,346,123,8,,0.5344933046063357,0.5344933046063357,4.675459146499634,StatusType.SUCCESS,1724984446.2588577,1724984450.9351943,128,0.0002978326994,512,4,32,2,0.0010494772707,cosine
418,349,123,8,0.5603034496307373,0.5244236911187179,0.5244236911187179,8.2679762840271,StatusType.SUCCESS,1724984450.9549756,1724984459.2237766,64,0.000297833515,512,4,32,2,0.0010472163264,cosine
419,350,123,8,,0.5433651585095682,0.5433651585095682,5.811461925506592,StatusType.SUCCESS,1724984459.235934,1724984465.0482547,128,0.0002968587958,512,1,32,2,0.0010489148705,cosine
420,351,123,3,,0.5638800462822515,0.5638800462822515,3.1312429904937744,StatusType.SUCCESS,1724984465.316383,1724984468.4483638,128,0.0002978985107,512,4,32,2,0.0010492537659,cosine
421,352,123,3,0.8621479272842407,0.5615732650522941,0.5615732650522941,3.69299054145813,StatusType.SUCCESS,1724984468.460256,1724984472.1541173,64,0.0001703584323,512,4,32,2,0.0010494772707,cosine
422,353,123,3,0.7997076511383057,0.5253151389582739,0.5497507402489771,3.6823487281799316,StatusType.SUCCESS,1724984472.166465,1724984475.8497334,64,0.0001687746532,512,4,32,2,0.0010494772707,cosine
423,353,123,8,0.7997076511383057,0.5253151389582739,0.5253151389582739,6.287136077880859,StatusType.SUCCESS,1724984475.861786,1724984482.1497586,64,0.0001687746532,512,4,32,2,0.0010494772707,cosine
424,354,123,8,0.7438814640045166,0.5250347993099155,0.5250347993099155,8.358344554901123,StatusType.SUCCESS,1724984482.169417,1724984490.5285919,64,0.000173267255,512,4,32,2,0.0010494772707,cosine
425,355,123,8,,0.5392028373295044,0.5392028373295044,7.790667772293091,StatusType.SUCCESS,1724984490.5407808,1724984498.3322856,128,0.0007259579335,512,2,128,3,0.0101455890769,type1
426,356,123,3,0.8600403070449829,0.5513903319090949,0.5513903319090949,3.933570384979248,StatusType.SUCCESS,1724984498.3558064,1724984502.2901933,64,0.000165747938,512,4,32,2,0.0010495464749,cosine
427,357,123,3,0.5312646627426147,0.5261545795524964,0.5454042332970065,3.9075441360473633,StatusType.SUCCESS,1724984502.3021955,1724984506.2106285,64,0.0002237417775,512,4,32,2,0.0010491444122,cosine
428,358,123,3,0.7908367440104485,0.6062632737364939,0.6062632737364939,6.871517658233643,StatusType.SUCCESS,1724984506.2225077,1724984513.0948546,16,0.0003857584807,64,1,64,2,0.0018070556985,type1
429,357,123,8,0.5312646627426147,0.5261545795524964,0.5261545795524964,5.605951309204102,StatusType.SUCCESS,1724984513.107299,1724984518.7141492,64,0.0002237417775,512,4,32,2,0.0010491444122,cosine
430,359,123,8,0.5980347990989685,0.5426768520980563,0.5426768520980563,13.300627708435059,StatusType.SUCCESS,1724984519.0342498,1724984532.3355772,64,0.0001861412533,512,4,32,4,0.0010489148705,cosine
431,360,123,8,0.5566386580467224,0.5211807734598887,0.5211807734598887,8.247863531112671,StatusType.SUCCESS,1724984532.3480325,1724984540.5967493,64,0.0002976833842,512,4,32,2,0.0010494772707,cosine
432,361,123,3,0.5593870282173157,0.527420928719859,0.55320948635412,3.7871994972229004,StatusType.SUCCESS,1724984540.620155,1724984544.4081583,64,0.0002939402649,512,4,32,2,0.0010494772707,type1
433,362,123,3,0.935245394706726,0.5541629311057606,0.5541629311057606,3.688380479812622,StatusType.SUCCESS,1724984544.4205544,1724984548.1098099,64,0.0002928891323,512,4,32,2,0.0010494772707,type1
434,363,123,3,0.7960624843835831,0.6379286294069515,0.6379286294069515,9.513396501541138,StatusType.SUCCESS,1724984548.1221983,1724984557.6364684,16,0.0009408349469,256,1,64,4,0.00593010544,type1
435,361,123,8,0.5593870282173157,0.527420928719859,0.527420928719859,5.599308252334595,StatusType.SUCCESS,1724984557.6487136,1724984563.2488368,64,0.0002939402649,512,4,32,2,0.0010494772707,type1
436,364,123,8,0.7506190538406372,0.5285130075589753,0.5285130075589753,8.276770114898682,StatusType.SUCCESS,1724984563.268755,1724984571.5463448,64,0.0002823879248,512,4,32,2,0.0010494772707,type1
437,365,123,8,0.5570194721221924,0.5260871643272057,0.5260871643272057,8.301511526107788,StatusType.SUCCESS,1724984571.558901,1724984579.8612978,64,0.0002863461793,512,4,32,2,0.0010489805462,cosine
438,366,123,3,0.8466034531593323,0.5494005733317437,0.5494005733317437,3.705684185028076,StatusType.SUCCESS,1724984580.148963,1724984583.8554034,64,0.0002881965507,512,4,32,2,0.0010498914303,type1
439,367,123,3,0.8808016710811191,0.6011513255912361,0.6011513255912361,14.144937515258789,StatusType.SUCCESS,1724984583.8679554,1724984598.013781,8,0.000221227392,64,3,64,3,0.0020485462427,cosine
440,368,123,3,0.5558509826660156,0.5241811344161292,0.5455288201336064,3.699658155441284,StatusType.SUCCESS,1724984598.02602,1724984601.726535,64,0.0002976833842,512,4,32,2,0.0010494417602,type1
441,368,123,8,0.5558509826660156,0.5241811344161292,0.5241811344161292,5.593333721160889,StatusType.SUCCESS,1724984601.7393613,1724984607.333543,64,0.0002976833842,512,4,32,2,0.0010494417602,type1
442,369,123,8,,0.5971137878796614,0.5971137878796614,5.451942205429077,StatusType.SUCCESS,1724984607.3545282,1724984612.807316,128,0.0017326778616,32,1,128,1,0.0047743851308,type1
443,370,123,8,0.6357483863830566,0.5384589227218972,0.5384589227218972,7.258208990097046,StatusType.SUCCESS,1724984612.8211102,1724984620.0804152,64,0.0002978326994,512,2,32,2,0.0010494772707,cosine
444,371,123,3,0.7295613288879395,0.5527989340567688,0.5527989340567688,3.457123041152954,StatusType.SUCCESS,1724984620.108632,1724984623.566585,64,0.0002957136862,512,2,32,2,0.0010494772707,cosine
445,372,123,3,1.1207784679200914,0.6417792801336247,0.6417792801336247,15.082841634750366,StatusType.SUCCESS,1724984623.57905,1724984638.6627395,8,0.0047522616321,64,1,64,3,0.0013930444637,cosine
446,373,123,3,0.8228760957717896,0.5266925642359097,0.5476540586618515,3.7178585529327393,StatusType.SUCCESS,1724984638.675253,1724984642.3939776,64,0.0002975947152,512,4,32,2,0.0010498914303,cosine
447,373,123,8,0.8228760957717896,0.5266925642359097,0.5266925642359097,5.5293214321136475,StatusType.SUCCESS,1724984642.4091253,1724984647.939306,64,0.0002975947152,512,4,32,2,0.0010498914303,cosine
448,374,123,8,0.7713388204574585,0.5449347229315031,0.5449347229315031,7.430297613143921,StatusType.SUCCESS,1724984647.9600034,1724984655.3911161,64,0.0002978326994,512,2,128,2,0.0010489148705,cosine
449,375,123,8,0.9861475229263306,0.5343910364131583,0.5343910364131583,7.354126930236816,StatusType.SUCCESS,1724984655.4036977,1724984662.758683,64,0.0002970547504,512,2,64,2,0.0010489805462,cosine
450,376,123,3,0.8300665020942688,0.5566550363329261,0.5566550363329261,3.2963528633117676,StatusType.SUCCESS,1724984663.0904913,1724984666.3875618,64,0.0002978326994,512,1,32,2,0.0010494772707,cosine
451,377,123,3,,0.599894634527721,0.599894634527721,2.6947736740112305,StatusType.SUCCESS,1724984666.4000015,1724984669.095656,128,0.0017998985296,32,2,256,3,0.0035088875694,type1
452,378,123,3,0.726841926574707,0.5291324330942877,0.550971991345045,3.2788095474243164,StatusType.SUCCESS,1724984669.1082153,1724984672.3878367,64,0.0002976833842,512,1,32,2,0.0010494772707,cosine
453,378,123,8,0.726841926574707,0.5291324330942877,0.5291324330942877,4.841135740280151,StatusType.SUCCESS,1724984672.4003062,1724984677.2423077,64,0.0002976833842,512,1,32,2,0.0010494772707,cosine
454,379,123,8,0.5462966561317444,0.5441480942591094,0.5441480942591094,8.246566772460938,StatusType.SUCCESS,1724984677.2640676,1724984685.5114908,64,0.0003787214096,512,4,32,2,0.0010489148705,cosine
455,380,123,8,0.8428739905357361,0.54063981685965,0.54063981685965,8.204859495162964,StatusType.SUCCESS,1724984685.5245106,1724984693.7301927,64,0.0003820982618,512,4,32,2,0.0010494772707,cosine
456,381,123,3,0.6958653562598758,0.6063248750817053,0.6063248750817053,9.595501899719238,StatusType.SUCCESS,1724984693.7551892,1724984703.3515205,8,0.0001821272917,512,3,512,1,0.0021089990006,type1
457,382,123,3,0.5834662318229675,0.5388476442044006,0.5476540687844357,3.7213966846466064,StatusType.SUCCESS,1724984703.364215,1724984707.0864213,64,0.0003796130001,512,4,32,2,0.0010498914303,cosine
458,383,123,3,0.8325691223144531,0.5524501322541508,0.5524501322541508,3.6911509037017822,StatusType.SUCCESS,1724984707.0993412,1724984710.7913835,64,0.0003780328476,512,4,32,2,0.0010491444122,cosine
459,382,123,8,0.5834662318229675,0.5388476442044006,0.5388476442044006,5.561661720275879,StatusType.SUCCESS,1724984710.8045332,1724984716.3670633,64,0.0003796130001,512,4,32,2,0.0010498914303,cosine
460,384,123,8,0.8504223227500916,0.5421359246663063,0.5421359246663063,7.1230409145355225,StatusType.SUCCESS,1724984716.6436856,1724984723.7675004,64,0.0002976833842,256,4,32,2,0.0010494417602,cosine
461,385,123,8,0.7555159330368042,0.5295798467133455,0.5295798467133455,8.648933172225952,StatusType.SUCCESS,1724984723.7803404,1724984732.4301276,64,0.0001417018368,512,4,32,2,0.0010494772707,cosine
462,386,123,3,0.8634650707244873,0.5726496410116119,0.5726496410116119,3.8140790462493896,StatusType.SUCCESS,1724984732.4559462,1724984736.270871,64,0.0001321711789,512,4,32,2,0.0010494772707,cosine
463,387,123,3,0.6636051535606384,0.5498614834724119,0.5498614834724119,3.3169658184051514,StatusType.SUCCESS,1724984736.2840652,1724984739.601901,64,0.0002978326994,256,4,32,2,0.0010489148705,cosine
464,388,123,3,0.8276709318161011,0.5269767476805158,0.543501546790014,3.7633094787597656,StatusType.SUCCESS,1724984739.614614,1724984743.3787968,64,0.000297833515,512,4,32,2,0.0010608387508,cosine
465,388,123,8,0.8276709318161011,0.5269767476805158,0.5269767476805158,5.672082424163818,StatusType.SUCCESS,1724984743.391996,1724984749.0649054,64,0.000297833515,512,4,32,2,0.0010608387508,cosine
466,389,123,8,0.7367814183235168,0.5516129595877008,0.5516129595877008,6.925289630889893,StatusType.SUCCESS,1724984749.0867608,1724984756.0128949,64,0.0008314527275,128,2,32,2,0.0013546169955,type1
467,390,123,8,0.8484104871749878,0.5385736837148777,0.5385736837148777,7.21059250831604,StatusType.SUCCESS,1724984756.0258837,1724984763.2373343,64,0.0002978403325,256,4,32,2,0.0010512919799,cosine
468,391,123,3,0.8669939637184143,0.5554239017055411,0.5554239017055411,3.753310441970825,StatusType.SUCCESS,1724984763.569052,1724984767.323074,64,0.0001535580318,512,4,32,2,0.0010485814089,cosine
469,392,123,3,0.5623574256896973,0.5279113601226048,0.5544652324868042,3.788325071334839,StatusType.SUCCESS,1724984767.3363788,1724984771.1255693,64,0.0002978326994,512,4,32,2,0.0010494772707,type1
470,393,123,3,0.9185467511415482,0.6463428505147734,0.6463428505147734,7.097621917724609,StatusType.SUCCESS,1724984771.1386127,1724984778.2371573,16,0.0043276705688,128,3,512,2,0.0056450327832,type1
471,392,123,8,0.5623574256896973,0.5279113601226048,0.5279113601226048,5.690308332443237,StatusType.SUCCESS,1724984778.2505715,1724984783.9417057,64,0.0002978326994,512,4,32,2,0.0010494772707,type1
472,394,123,8,0.7460526823997498,0.5241979016495325,0.5241979016495325,8.361899137496948,StatusType.SUCCESS,1724984783.967813,1724984792.3305755,64,0.0002976833842,512,4,32,2,0.0010494772707,type1
473,395,123,8,0.904096096754074,0.6038833132280017,0.6038833132280017,17.067534923553467,StatusType.SUCCESS,1724984792.3440452,1724984809.4124362,16,0.0001358332017,64,4,32,2,0.001324244122,cosine
474,396,123,3,1.018723487854004,0.5964205894189982,0.5964205894189982,2.9064366817474365,StatusType.SUCCESS,1724984809.437998,1724984812.3452725,64,0.000296256208,512,4,32,1,0.0010494772707,cosine
475,397,123,3,1.0186707973480225,0.5963673690081415,0.5963673690081415,2.9263052940368652,StatusType.SUCCESS,1724984812.3585799,1724984815.2857242,64,0.0002952638843,512,4,32,1,0.0010494772707,cosine
476,398,123,3,1.0187246799468994,0.5964151153626237,0.5964151153626237,2.932917833328247,StatusType.SUCCESS,1724984815.29884,1724984818.232658,64,0.000297833515,512,4,32,1,0.0010498914303,cosine
477,397,123,8,1.0186707973480225,0.5963673690081415,0.5963673690081415,4.356746673583984,StatusType.SUCCESS,1724984818.2461479,1724984822.6037006,64,0.0002952638843,512,4,32,1,0.0010494772707,cosine
478,399,123,8,1.0186967849731443,0.5964612020270132,0.5964612020270132,6.260470867156982,StatusType.SUCCESS,1724984822.6471639,1724984828.908433,64,0.0002976833842,512,4,32,1,0.0010494417602,cosine
479,400,123,8,0.8352547436952591,0.5438273831105574,0.5438273831105574,20.42169713973999,StatusType.SUCCESS,1724984828.9222746,1724984849.3448286,16,0.0001479892669,256,3,32,3,0.0032025338939,cosine
480,401,123,3,0.8298237323760986,0.5286305097726031,0.5550421704191237,3.7700231075286865,StatusType.SUCCESS,1724984849.609821,1724984853.3805733,64,0.0002976850629,512,4,32,2,0.0010466650921,cosine
481,402,123,3,0.8267752528190613,0.5990158664247935,0.5990158664247935,3.8399198055267334,StatusType.SUCCESS,1724984853.3938494,1724984857.2346742,64,0.0002978326994,512,4,128,2,0.0010494772707,cosine
482,403,123,3,0.7596559524536133,0.560076548732138,0.560076548732138,5.73319673538208,StatusType.SUCCESS,1724984857.2479813,1724984862.982,64,0.000297833515,512,4,32,4,0.0010491990586,cosine
483,401,123,8,0.8298237323760986,0.5286305097726031,0.5286305097726031,5.729097843170166,StatusType.SUCCESS,1724984862.9957445,1724984868.7257555,64,0.0002976850629,512,4,32,2,0.0010466650921,cosine
484,404,123,8,0.7076472416520119,0.5943373017347504,0.5943373017347504,14.003379344940186,StatusType.SUCCESS,1724984868.7478812,1724984882.7520945,16,0.0005483618872,256,4,32,1,0.003379519863,cosine
485,405,123,8,0.6075493097305298,0.5605429858589879,0.5605429858589879,13.245848894119263,StatusType.SUCCESS,1724984882.7657077,1724984896.012407,64,0.0002978326994,512,4,32,4,0.0010490976855,cosine
486,406,123,3,,0.5396515988520261,0.5498614327767446,2.758957862854004,StatusType.SUCCESS,1724984896.2878203,1724984899.0474925,128,0.0003477165221,256,2,32,3,0.0010488970086,cosine
487,407,123,3,0.8929748402701484,0.6205620709418809,0.6205620709418809,15.148371696472168,StatusType.SUCCESS,1724984899.0605872,1724984914.2098398,8,0.001787831536,64,2,256,3,0.0042709596571,type1
488,408,123,3,0.8833606044451395,0.6120405171423364,0.6120405171423364,9.298909902572632,StatusType.SUCCESS,1724984914.2236328,1724984923.5234134,8,0.000233013056,256,1,256,1,0.0018065797833,cosine
489,406,123,8,,0.5396515988520261,0.5396515988520261,4.064725637435913,StatusType.SUCCESS,1724984923.5369608,1724984927.602575,128,0.0003477165221,256,2,32,3,0.0010488970086,cosine
490,409,123,8,,0.6001053323408124,0.6001053323408124,5.595658302307129,StatusType.SUCCESS,1724984927.6284378,1724984933.224909,128,0.0035809930956,256,2,256,1,0.0014210591018,type1
491,410,123,8,0.747417022784551,0.6014215973503664,0.6014215973503664,22.945680856704712,StatusType.SUCCESS,1724984933.2385805,1724984956.1851423,8,0.000106760062,64,1,512,1,0.0022308531207,type1
492,411,123,3,0.8557151556015015,0.5557574094969164,0.5557574094969164,3.839498519897461,StatusType.SUCCESS,1724984956.211942,1724984960.0522504,64,0.0001906535911,512,4,32,2,0.0010715793303,cosine
493,412,123,3,1.0018777698278427,0.6112125738524331,0.6112125738524331,6.62557053565979,StatusType.SUCCESS,1724984960.0661707,1724984966.692657,16,0.0044094389851,64,2,64,2,0.0068317105002,type1
494,413,123,3,0.5463103652000427,0.5292244421172506,0.5509063610871706,3.739717960357666,StatusType.SUCCESS,1724984966.7067444,1724984970.447316,64,0.0001914661655,512,4,32,2,0.0010867793309,cosine
495,413,123,8,0.5463103652000427,0.5292244421172506,0.5292244421172506,5.6981565952301025,StatusType.SUCCESS,1724984970.460796,1724984976.1598108,64,0.0001914661655,512,4,32,2,0.0010867793309,cosine
496,414,123,8,0.7385715246200562,0.528032068795818,0.528032068795818,8.29052209854126,StatusType.SUCCESS,1724984976.1831295,1724984984.4744656,64,0.0001932994346,512,4,32,2,0.0010757653858,cosine
497,415,123,8,0.7618737816810608,0.5447856918742733,0.5447856918742733,13.172035694122314,StatusType.SUCCESS,1724984984.4880698,1724984997.6609683,64,0.000297833515,512,4,32,4,0.0010498914303,cosine
498,416,123,3,0.8451709747314453,0.5510701526099474,0.5510701526099474,3.7748589515686035,StatusType.SUCCESS,1724984997.9931254,1724985001.7686884,64,0.0003033589061,512,4,32,2,0.0010494417602,cosine
499,417,123,3,0.846925675868988,0.5512135079038303,0.5512135079038303,3.7183690071105957,StatusType.SUCCESS,1724985001.7822306,1724985005.5014677,64,0.0002992128684,512,4,32,2,0.0010494772707,cosine
500,418,123,3,0.8236111402511597,0.5326321822578628,0.5469728010719102,3.7074365615844727,StatusType.SUCCESS,1724985005.5158849,1724985009.2241695,64,0.0003118060106,512,4,32,2,0.0010494772707,cosine
501,418,123,8,0.8236111402511597,0.5326321822578628,0.5326321822578628,5.56409478187561,StatusType.SUCCESS,1724985009.238499,1724985014.803516,64,0.0003118060106,512,4,32,2,0.0010494772707,cosine
502,419,123,8,0.6719504594802856,0.5340178736323066,0.5340178736323066,10.843520879745483,StatusType.SUCCESS,1724985014.826674,1724985025.671025,64,0.000297833515,512,4,32,3,0.0010472163264,cosine
503,420,123,8,0.5678724348545074,0.6263937751681978,0.6263937751681978,13.428003549575806,StatusType.SUCCESS,1724985025.6851974,1724985039.114101,32,0.0022825435795,512,3,128,3,0.001737848117,type1
504,421,123,3,0.751017689704895,0.6018779908601248,0.6018779908601248,3.6826086044311523,StatusType.SUCCESS,1724985039.1411982,1724985042.8246071,64,0.0001084536077,512,4,32,2,0.0010639632501,cosine
505,422,123,3,0.9526642560958862,0.5422631015605477,0.5422631015605477,3.7403032779693604,StatusType.SUCCESS,1724985042.8384497,1724985046.579644,64,0.0002978326994,512,4,64,2,0.0010489148705,cosine
506,423,123,3,0.8062432408332825,0.5581847285849251,0.5581847285849251,6.141266822814941,StatusType.SUCCESS,1724985046.593894,1724985052.7360246,32,0.0001754498296,512,4,32,3,0.0010494772707,cosine
507,422,123,8,0.9526642560958862,0.5422631015605477,0.5422631015605477,5.594335556030273,StatusType.SUCCESS,1724985052.7501442,1724985058.3453326,64,0.0002978326994,512,4,64,2,0.0010489148705,cosine
508,424,123,8,0.8181547522544861,0.6041425959427342,0.6041425959427342,10.351648092269897,StatusType.SUCCESS,1724985058.630109,1724985068.9825041,32,0.0020534115208,64,1,256,2,0.0099664009457,cosine
509,425,123,8,0.7210397869348526,0.5844782336560294,0.5844782336560294,23.581342935562134,StatusType.SUCCESS,1724985068.9967797,1724985092.5789928,16,0.0002338137051,512,1,32,4,0.0054281751581,cosine
510,426,123,3,1.0428383350372314,0.552668776544141,0.552668776544141,3.5995941162109375,StatusType.SUCCESS,1724985092.6098385,1724985096.210233,64,0.0003485276821,256,3,512,3,0.0009419981319,cosine
