,id,seed,budget,train_loss,valid_loss,cost,time_s,status,start_time,end_time,config_batch_size,config_learning_rate,config_d_model,config_alpha_d_ff,config_d_core,config_e_layers,config_dropout,config_lradj
877,732,123,3,,0.2155548740332173,0.21555487403321738,3.0130693912506104,StatusType.SUCCESS,1724960576.0917532,1724960579.1056352,128,6.79851251e-05,512,4,64,2,0.0076986940447,cosine
878,733,123,3,0.2478683888912201,0.2144731522623041,0.21447315226230415,3.562404155731201,StatusType.SUCCESS,1724960579.1285863,1724960582.6918445,64,6.79512622e-05,512,4,32,2,0.0076999692165,cosine
879,733,123,8,0.2478683888912201,0.2144731522623041,0.21447315226230415,5.293805122375488,StatusType.SUCCESS,1724960582.7148187,1724960588.0094519,64,6.79512622e-05,512,4,32,2,0.0076999692165,cosine
880,734,123,8,0.2476639747619629,0.2143844173187841,0.21438441731878413,7.90457820892334,StatusType.SUCCESS,1724960588.0478935,1724960595.9532824,64,6.98171598e-05,512,4,32,2,0.007638440009,cosine
881,735,123,8,0.2480585575103759,0.214552400639712,0.21455240063971207,7.9346923828125,StatusType.SUCCESS,1724960595.9764857,1724960603.9120638,64,6.63039832e-05,512,4,32,2,0.0071981481496,cosine
882,736,123,3,0.6627203822135925,0.2126510296946582,0.2126510296946582,3.5910141468048096,StatusType.SUCCESS,1724960604.2420166,1724960607.8337774,64,6.81012024e-05,512,4,64,2,0.007697333587,cosine
883,737,123,3,0.6649237871170044,0.2126567924044076,0.21265679240440766,3.577723979949951,StatusType.SUCCESS,1724960607.8564687,1724960611.4350526,64,6.52078619e-05,512,4,64,2,0.0077135458894,cosine
884,738,123,3,0.6628803014755249,0.2126521916534999,0.2126521916534999,3.5863704681396484,StatusType.SUCCESS,1724960611.45762,1724960615.0448368,64,6.80110983e-05,512,4,64,2,0.0076459157745,cosine
885,736,123,8,0.6627203822135925,0.2126510296946582,0.2126510296946582,5.346640348434448,StatusType.SUCCESS,1724960615.0688367,1724960620.4163594,64,6.81012024e-05,512,4,64,2,0.007697333587,cosine
886,739,123,8,0.4485287666320801,0.2170407160233766,0.21704071602337666,4.965086936950684,StatusType.SUCCESS,1724960620.4563687,1724960625.4223127,64,0.0008691244972,32,4,64,1,0.0084105444189,cosine
887,740,123,8,0.40591461956501,0.2216675254665114,0.22166752546651144,12.687992334365845,StatusType.SUCCESS,1724960625.446299,1724960638.1351354,32,0.0006799830305,32,1,512,4,0.0019265561744,type1
888,741,123,3,0.6620044112205505,0.2126658748306962,0.21266587483069627,3.605328321456909,StatusType.SUCCESS,1724960638.1808403,1724960641.787003,64,6.91503334e-05,512,4,64,2,0.0076315120448,cosine
