,train_loss,valid_loss,best_valid_loss,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/learning_rate,config/d_model,config/d_core,config/e_layers,config/dropout,config/lradj,config/d_ff,config/alpha_d_ff,logdir
58,0.5965275827634848,0.30346318014872126,0.30346318014872126,1724801562,checkpoint_000001,True,False,2,7233b2b7,2024-08-28_01-32-42,9.98611330986023,20.545185804367065,530417,antonio,192.168.1.107,20.545185804367065,2,8,0.0006091031615191717,512,256,2,0.002836044468345274,type1,512,1,7233b2b7
59,0.5254188530845122,0.2836643192084494,0.2834336857130289,1724801587,checkpoint_000005,True,True,6,da216c79,2024-08-28_01-33-07,4.694236755371094,32.15575408935547,531510,antonio,192.168.1.107,21.379817247390747,4,16,0.00015015396909887123,32,256,3,0.001252574659661018,type1,96,3,da216c79
60,0.43900186074167546,0.2920576883996007,0.2838366009868535,1724801577,checkpoint_000005,True,False,6,c641a7bf,2024-08-28_01-32-57,3.201355218887329,18.2542667388916,531021,antonio,192.168.1.107,18.2542667388916,6,16,0.0016572595112461614,32,512,1,0.004598711972951977,cosine,64,2,c641a7bf
61,0.37623661256018487,0.2902731026092308,0.2775400326836282,1724801573,checkpoint_000007,True,False,8,865065f3,2024-08-28_01-32-53,1.0571849346160889,8.058720827102661,531408,antonio,192.168.1.107,8.058720827102661,8,64,0.0003991597084817743,256,256,2,0.0009207256397328382,cosine,256,1,865065f3
62,0.4693814182466867,0.2789281137639504,0.2771556148545899,1724801626,checkpoint_000007,True,True,8,5c902ce2,2024-08-28_01-33-46,6.762018918991089,58.74121451377869,531744,antonio,192.168.1.107,58.74121451377869,8,8,5.001885887553105e-05,512,256,1,0.009216771969936864,type1,2048,4,5c902ce2
63,0.4100209420377558,0.31291274976313627,0.28725700406236426,1724801582,checkpoint_000007,True,False,8,a06e98b5,2024-08-28_01-33-02,0.8447091579437256,7.235187530517578,532632,antonio,192.168.1.107,7.235187530517578,8,128,0.002523864919012433,256,128,2,0.0014236369521998938,cosine,1024,4,a06e98b5
64,0.5437173237099903,0.288215249721425,0.288215249721425,1724801584,checkpoint_000001,True,False,2,cd08a9cd,2024-08-28_01-33-04,1.8916599750518799,5.530478477478027,533122,antonio,192.168.1.107,5.530478477478027,2,32,0.0020277888980429317,64,128,3,0.009580492367567726,type1,256,4,cd08a9cd
65,0.39894809296094663,0.28964111028539063,0.2800098655890159,1724801638,checkpoint_000005,True,True,6,3b9f0293,2024-08-28_01-33-58,5.438744783401489,36.01584815979004,536593,antonio,192.168.1.107,24.492530822753906,4,16,0.0003119594224281232,128,64,4,0.0026431842944788226,cosine,512,4,3b9f0293
66,0.5862208463763463,0.304437716018759,0.304437716018759,1724801591,checkpoint_000001,True,False,2,ba09537f,2024-08-28_01-33-11,1.8135595321655273,4.100383758544922,534008,antonio,192.168.1.107,4.100383758544922,2,32,9.872239700890848e-05,32,512,2,0.0014539170207355967,cosine,96,3,ba09537f
67,0.5470920108998095,0.2906109000192162,0.2906109000192162,1724801593,checkpoint_000001,True,False,2,60ea934d,2024-08-28_01-33-13,1.543874979019165,3.8255069255828857,534197,antonio,192.168.1.107,3.8255069255828857,2,32,0.0010502859308901041,512,32,1,0.004241991762035185,cosine,2048,4,60ea934d
68,0.3622395098778128,0.2834219537389992,0.27613201637656415,1724801611,checkpoint_000005,True,False,6,b301f5d7,2024-08-28_01-33-31,3.57741641998291,18.82947301864624,534543,antonio,192.168.1.107,18.82947301864624,6,32,0.0005946985676349237,256,256,3,0.0015638246098543531,type1,256,1,b301f5d7
